time,200,400,403
2018-12-30 11:55:53,0,0,0
2018-12-30 09:55:53,0,0,0
2018-12-30 07:55:53,0,0,0
2018-12-30 05:55:53,0,0,0
2018-12-30 03:55:53,0,0,0
2018-12-30 01:55:53,0,0,0
2018-12-29 23:55:53,0,0,0
2018-12-29 21:55:53,0,0,0
2018-12-29 19:55:53,0,0,0
2018-12-29 17:55:53,0,0,0
2018-12-29 15:55:53,0,0,0
2018-12-29 13:55:53,0,0,0
2018-12-29 11:55:53,0,0,0
2018-12-29 09:55:53,0,0,0
2018-12-29 07:55:53,0,0,0
2018-12-29 05:55:53,0,0,0
2018-12-29 03:55:53,0,0,0
2018-12-29 01:55:53,0,0,0
2018-12-28 23:55:53,0,0,0
2018-12-28 21:55:53,0,0,0
2018-12-28 19:55:53,0,0,0
2018-12-28 17:55:53,0,0,0
2018-12-28 15:55:53,0,0,0
2018-12-28 13:55:53,0,0,0
2018-12-28 11:55:53,0,0,0
2018-12-28 09:55:53,0,0,0
2018-12-28 07:55:53,0,0,0
2018-12-28 05:55:53,0,0,0
2018-12-28 03:55:53,0,0,0
2018-12-28 01:55:53,0,0,0
2018-12-27 23:55:53,0,0,0
2018-12-27 21:55:53,0,0,0
2018-12-27 19:55:53,0,0,0
2018-12-27 17:55:53,0,0,0
2018-12-27 15:55:53,0,0,0
2018-12-27 13:55:53,0,0,0
2018-12-27 11:55:53,0,0,0
2018-12-27 09:55:53,0,0,0
2018-12-27 07:55:53,0,0,0
2018-12-27 05:55:53,0,0,0
2018-12-27 03:55:53,0,0,0
2018-12-27 01:55:53,0,0,0
2018-12-26 23:55:53,0,0,0
2018-12-26 21:55:53,0,0,0
2018-12-26 19:55:53,0,0,0
2018-12-26 17:55:53,0,0,0
2018-12-26 15:55:53,0,0,0
2018-12-26 13:55:53,0,0,0
2018-12-26 11:55:53,0,0,0
2018-12-26 09:55:53,0,0,0
2018-12-26 07:55:53,0,0,0
2018-12-26 05:55:53,0,0,0
2018-12-26 03:55:53,0,0,0
2018-12-26 01:55:53,0,0,0
2018-12-25 23:55:53,0,0,0
2018-12-25 21:55:53,0,0,0
2018-12-25 19:55:53,0,0,0
2018-12-25 17:55:53,0,0,0
2018-12-25 15:55:53,0,0,0
2018-12-25 13:55:53,0,0,0
2018-12-25 11:55:53,0,0,0
2018-12-25 09:55:53,0,0,0
2018-12-25 07:55:53,0,0,0
2018-12-25 05:55:53,0,0,0
2018-12-25 03:55:53,0,0,0
2018-12-25 01:55:53,0,0,0
2018-12-24 23:55:53,0,0,0
2018-12-24 21:55:53,0,0,0
2018-12-24 19:55:53,0,0,0
2018-12-24 17:55:53,0,0,0
2018-12-24 15:55:53,0,0,0
2018-12-24 13:55:53,0,0,0
2018-12-24 11:55:53,0,0,0
2018-12-24 09:55:53,0,0,0
2018-12-24 07:55:53,0,0,0
2018-12-24 05:55:53,0,0,0
2018-12-24 03:55:53,0,0,0
2018-12-24 01:55:53,0,0,0
2018-12-23 23:55:53,0,0,0
2018-12-23 21:55:53,0,0,0
2018-12-23 19:55:53,0,0,0
2018-12-23 17:55:53,0,0,0
2018-12-23 15:55:53,0,0,0
2018-12-23 13:55:53,0,0,0
2018-12-23 11:55:53,0,0,0
2018-12-23 09:55:53,0,0,0
2018-12-23 07:55:53,0,0,0
2018-12-23 05:55:53,0,0,0
2018-12-23 03:55:53,0,0,0
2018-12-23 01:55:53,0,0,0
2018-12-22 23:55:53,0,0,0
2018-12-22 21:55:53,0,0,0
2018-12-22 19:55:53,0,0,0
2018-12-22 17:55:53,0,0,0
2018-12-22 15:55:53,0,0,0
2018-12-22 13:55:53,0,0,0
2018-12-22 11:55:53,0,0,0
2018-12-22 09:55:53,0,0,0
2018-12-22 07:55:53,0,0,0
2018-12-22 05:55:53,0,0,0
2018-12-22 03:55:53,0,0,0
2018-12-22 01:55:53,0,0,0
2018-12-21 23:55:53,0,0,0
2018-12-21 21:55:53,0,0,0
2018-12-21 19:55:53,0,0,0
2018-12-21 17:55:53,0,0,0
2018-12-21 15:55:53,0,0,0
2018-12-21 13:55:53,0,0,0
2018-12-21 11:55:53,0,0,0
2018-12-21 09:55:53,0,0,0
2018-12-21 07:55:53,0,0,0
2018-12-21 05:55:53,0,0,0
2018-12-21 03:55:53,0,0,0
2018-12-21 01:55:53,0,0,0
2018-12-20 23:55:53,0,0,0
2018-12-20 21:55:53,0,0,0
2018-12-20 19:55:53,0,0,0
2018-12-20 17:55:53,0,0,0
2018-12-20 15:55:53,0,0,0
2018-12-20 13:55:53,0,0,0
2018-12-20 11:55:53,0,0,0
2018-12-20 09:55:53,0,0,0
2018-12-20 07:55:53,0,0,0
2018-12-20 05:55:53,0,0,0
2018-12-20 03:55:53,0,0,0
2018-12-20 01:55:53,0,0,0
2018-12-19 23:55:53,0,0,0
2018-12-19 21:55:53,0,0,0
2018-12-19 19:55:53,0,0,0
2018-12-19 17:55:53,0,0,0
2018-12-19 15:55:53,0,0,0
2018-12-19 13:55:53,0,0,0
2018-12-19 11:55:53,0,0,0
2018-12-19 09:55:53,0,0,0
2018-12-19 07:55:53,0,0,0
2018-12-19 05:55:53,0,0,0
2018-12-19 03:55:53,0,0,0
2018-12-19 01:55:53,0,0,0
2018-12-18 23:55:53,0,0,0
2018-12-18 21:55:53,0,0,0
2018-12-18 19:55:53,0,0,0
2018-12-18 17:55:53,0,0,0
2018-12-18 15:55:53,0,0,0
2018-12-18 13:55:53,0,0,0
2018-12-18 11:55:53,0,0,0
2018-12-18 09:55:53,0,0,0
2018-12-18 07:55:53,0,0,0
2018-12-18 05:55:53,0,0,0
2018-12-18 03:55:53,0,0,0
2018-12-18 01:55:53,0,0,0
2018-12-17 23:55:53,0,0,0
2018-12-17 21:55:53,0,0,0
2018-12-17 19:55:53,0,0,0
2018-12-17 17:55:53,0,0,0
2018-12-17 15:55:53,0,0,0
2018-12-17 13:55:53,0,0,0
2018-12-17 11:55:53,0,0,0
2018-12-17 09:55:53,0,0,0
2018-12-17 07:55:53,0,0,0
2018-12-17 05:55:53,0,0,0
2018-12-17 03:55:53,0,0,0
2018-12-17 01:55:53,0,0,0
2018-12-16 23:55:53,0,0,0
2018-12-16 21:55:53,0,0,0
2018-12-16 19:55:53,0,0,0
2018-12-16 17:55:53,0,0,0
2018-12-16 15:55:53,0,0,0
2018-12-16 13:55:53,0,0,0
2018-12-16 11:55:53,0,0,0
2018-12-16 09:55:53,0,0,0
2018-12-16 07:55:53,0,0,0
2018-12-16 05:55:53,0,0,0
2018-12-16 03:55:53,0,0,0
2018-12-16 01:55:53,0,0,0
2018-12-15 23:55:53,0,0,0
2018-12-15 21:55:53,0,0,0
2018-12-15 19:55:53,0,0,0
2018-12-15 17:55:53,0,0,0
2018-12-15 15:55:53,0,0,0
2018-12-15 13:55:53,0,0,0
2018-12-15 11:55:53,0,0,0
2018-12-15 09:55:53,0,0,0
2018-12-15 07:55:53,0,0,0
2018-12-15 05:55:53,0,0,0
2018-12-15 03:55:53,0,0,0
2018-12-15 01:55:53,0,0,0
2018-12-14 23:55:53,0,0,0
2018-12-14 21:55:53,0,0,0
2018-12-14 19:55:53,0,0,0
2018-12-14 17:55:53,0,0,0
2018-12-14 15:55:53,0,0,0
2018-12-14 13:55:53,0,0,0
2018-12-14 11:55:53,0,0,0
2018-12-14 09:55:53,0,0,0
2018-12-14 07:55:53,0,0,0
2018-12-14 05:55:53,0,0,0
2018-12-14 03:55:53,0,0,0
2018-12-14 01:55:53,0,0,0
2018-12-13 23:55:53,0,0,0
2018-12-13 21:55:53,0,0,0
2018-12-13 19:55:53,0,0,0
2018-12-13 17:55:53,0,0,0
2018-12-13 15:55:53,0,0,0
2018-12-13 13:55:53,0,0,0
2018-12-13 11:55:53,0,0,0
2018-12-13 09:55:53,0,0,0
2018-12-13 07:55:53,0,0,0
2018-12-13 05:55:53,0,0,0
2018-12-13 03:55:53,0,0,0
2018-12-13 01:55:53,0,0,0
2018-12-12 23:55:53,0,0,0
2018-12-12 21:55:53,0,0,0
2018-12-12 19:55:53,0,0,0
2018-12-12 17:55:53,0,0,0
2018-12-12 15:55:53,0,0,0
2018-12-12 13:55:53,0,0,0
2018-12-12 11:55:53,0,0,0
2018-12-12 09:55:53,0,0,0
2018-12-12 07:55:53,0,0,0
2018-12-12 05:55:53,0,0,0
2018-12-12 03:55:53,0,0,0
2018-12-12 01:55:53,0,0,0
2018-12-11 23:55:53,0,0,0
2018-12-11 21:55:53,0,0,0
2018-12-11 19:55:53,0,0.0001388888888888889,0.002361111111111111
2018-12-11 17:55:53,0,0,0.0001388888888888889
2018-12-11 15:55:53,0.0001388888888888889,0,0
2018-12-11 13:55:53,0,0,0
2018-12-11 11:55:53,0,0,0
2018-12-11 09:55:53,0,0,0.0004166666666666667
2018-12-11 07:55:53,0,0,0
2018-12-11 05:55:53,0,0,0
2018-12-11 03:55:53,0,0,0
2018-12-11 01:55:53,0,0,0
2018-12-10 23:55:53,0,0,0
2018-12-10 21:55:53,0,0,0.0001388888888888889
2018-12-10 19:55:53,0,0,0
2018-12-10 17:55:53,0.0001388888888888889,0.0001388888888888889,0.002361111111111111
2018-12-10 15:55:53,0,0,0
2018-12-10 13:55:53,0,0,0
2018-12-10 11:55:53,0,0,0
2018-12-10 09:55:53,0,0,0
2018-12-10 07:55:53,0,0,0
2018-12-10 05:55:53,0,0,0
2018-12-10 03:55:53,0,0,0
2018-12-10 01:55:53,0,0,0
2018-12-09 23:55:53,0,0,0
2018-12-09 21:55:53,0,0,0
2018-12-09 19:55:53,0,0,0
2018-12-09 17:55:53,0,0,0
2018-12-09 15:55:53,0,0,0
2018-12-09 13:55:53,0,0,0
2018-12-09 11:55:53,0,0,0
2018-12-09 09:55:53,0,0,0
2018-12-09 07:55:53,0,0,0
2018-12-09 05:55:53,0,0,0
2018-12-09 03:55:53,0,0,0
2018-12-09 01:55:53,0,0,0
2018-12-08 23:55:53,0,0,0
2018-12-08 21:55:53,0,0,0
2018-12-08 19:55:53,0,0,0
2018-12-08 17:55:53,0,0,0
2018-12-08 15:55:53,0,0,0
2018-12-08 13:55:53,0,0,0
2018-12-08 11:55:53,0,0,0
2018-12-08 09:55:53,0,0,0
2018-12-08 07:55:53,0,0,0
2018-12-08 05:55:53,0,0,0
2018-12-08 03:55:53,0,0,0
2018-12-08 01:55:53,0,0,0
2018-12-07 23:55:53,0,0,0
2018-12-07 21:55:53,0,0,0
2018-12-07 19:55:53,0,0,0
2018-12-07 17:55:53,0,0,0
2018-12-07 15:55:53,0,0,0
2018-12-07 13:55:53,0,0,0
2018-12-07 11:55:53,0,0,0
2018-12-07 09:55:53,0,0,0
2018-12-07 07:55:53,0,0,0
2018-12-07 05:55:53,0,0,0
2018-12-07 03:55:53,0,0,0
2018-12-07 01:55:53,0,0,0
2018-12-06 23:55:53,0,0,0
2018-12-06 21:55:53,0,0,0
2018-12-06 19:55:53,0,0,0
2018-12-06 17:55:53,0,0,0
2018-12-06 15:55:53,0,0,0
2018-12-06 13:55:53,0,0,0
2018-12-06 11:55:53,0,0,0
2018-12-06 09:55:53,0,0,0
2018-12-06 07:55:53,0,0,0
2018-12-06 05:55:53,0,0,0
2018-12-06 03:55:53,0,0,0
2018-12-06 01:55:53,0,0,0
2018-12-05 23:55:53,0,0,0
2018-12-05 21:55:53,0,0,0
2018-12-05 19:55:53,0,0,0
2018-12-05 17:55:53,0,0,0
2018-12-05 15:55:53,0,0,0
2018-12-05 13:55:53,0,0,0
2018-12-05 11:55:53,0,0,0
2018-12-05 09:55:53,0,0,0
2018-12-05 07:55:53,0,0,0
2018-12-05 05:55:53,0,0,0
2018-12-05 03:55:53,0,0,0
2018-12-05 01:55:53,0,0,0
2018-12-04 23:55:53,0,0,0
2018-12-04 21:55:53,0,0,0
2018-12-04 19:55:53,0,0,0
2018-12-04 17:55:53,0,0,0
2018-12-04 15:55:53,0,0,0
2018-12-04 13:55:53,0,0,0
2018-12-04 11:55:53,0,0,0
2018-12-04 09:55:53,0,0,0
2018-12-04 07:55:53,0,0,0
2018-12-04 05:55:53,0,0,0
2018-12-04 03:55:53,0,0,0
2018-12-04 01:55:53,0,0,0
2018-12-03 23:55:53,0,0,0
2018-12-03 21:55:53,0,0,0
2018-12-03 19:55:53,0,0,0
2018-12-03 17:55:53,0,0,0
2018-12-03 15:55:53,0,0,0
2018-12-03 13:55:53,0,0,0
2018-12-03 11:55:53,0,0,0
2018-12-03 09:55:53,0,0,0
2018-12-03 07:55:53,0,0,0
2018-12-03 05:55:53,0,0,0
2018-12-03 03:55:53,0,0,0
2018-12-03 01:55:53,0,0,0
2018-12-02 23:55:53,0,0,0
2018-12-02 21:55:53,0,0,0
2018-12-02 19:55:53,0,0,0
2018-12-02 17:55:53,0,0,0
2018-12-02 15:55:53,0,0,0
2018-12-02 13:55:53,0,0,0
2018-12-02 11:55:53,0,0,0
2018-12-02 09:55:53,0,0,0
2018-12-02 07:55:53,0,0,0
2018-12-02 05:55:53,0,0,0
2018-12-02 03:55:53,0,0,0
2018-12-02 01:55:53,0,0,0
2018-12-01 23:55:53,0,0,0
2018-12-01 21:55:53,0,0,0
2018-12-01 19:55:53,0,0,0
2018-12-01 17:55:53,0,0,0
2018-12-01 15:55:53,0,0,0
2018-12-01 13:55:53,0,0,0
2018-12-01 11:55:53,0,0,0
2018-12-01 09:55:53,0,0,0
2018-12-01 07:55:53,0,0,0
2018-12-01 05:55:53,0,0,0
2018-12-01 03:55:53,0,0,0
2018-12-01 01:55:53,0,0,0
2018-11-30 23:55:53,0,0,0
2018-11-30 21:55:53,0,0,0
2018-11-30 19:55:53,0,0,0
2018-11-30 17:55:53,0,0,0
2018-11-30 15:55:53,0,0,0
2018-11-30 13:55:53,0,0,0
